"id","prob"
10107,0.00514291043298903
47579,0.00205132240654015
16602,0.0162428542679048
29854,0.999335735534982
47227,0.000186057175203504
4970,0.000423448118485652
16408,0.000854795073240177
11828,0.999536473639363
40298,0.00203538030946035
12211,0.128547886898568
2970,0.202404836676385
4898,0.0010862648766358
499,0.999431438494998
39638,0.00141977313912269
24628,0.00102024107288517
32824,0.999317565679949
7173,0.015456717416825
42290,0.000416065761473743
38940,0.927486262373914
5596,0.921553839025282
3512,0.0053033666922828
20652,0.00324744820877257
13795,0.337191690555672
11964,0.999385298697815
19775,0.999453064188138
18097,0.999148942011369
4300,0.99806660508932
48523,0.00629721150747077
11707,0.0914997077152134
47107,0.000170206164673238
44711,0.972573258941211
26777,0.0153552259174572
33340,0.976092681972614
29621,0.981652447261615
39172,0.96526025630216
15991,0.00453172418036046
41508,0.00823828114910964
35923,0.94303677603671
26689,0.00123928959255753
17981,0.996060645761841
15895,0.999266623163799
25900,4.21327806142036e-05
19589,0.00333980816971649
38550,0.00202627110714564
17833,0.106480021196658
1097,0.0403979622476549
18427,0.00332530025960212
17257,0.992281360958329
17830,0.00110823987476697
11664,0.976742353390157
17309,0.000923612287310833
45909,0.376426171972781
591,0.00882752373969475
37715,0.97807847532323
43677,0.998538415787193
9766,0.999914414315294
35313,0.00590660724024453
11119,0.970091218572153
14301,0.989858988979962
10880,0.99892049008047
27672,0.988588633155257
40666,0.520389364551219
17460,0.00118152163804193
8662,0.00181357331383119
31151,0.00391094535683523
24246,0.00169386694754256
25933,0.882660394053493
39743,8.33635003344787e-05
45888,0.0003074198573695
35773,0.999452994627567
31750,0.970815881133087
8478,0.0226162032515289
41484,0.999412342182586
5834,0.354945556872825
18198,0.77120254548395
48808,0.00322861590470712
45616,0.00410246368349027
1994,0.998051994846782
5427,0.994938939610865
1778,0.0125407042647101
43859,0.000180894820736968
2637,0.990542604062132
26296,0.963813546767803
28747,0.902295396032627
9839,0.619863557357318
39427,0.00359230137757498
13807,0.999183964994192
13224,0.457166605605974
24411,0.990726871858558
36772,0.262392365324282
26509,0.97379133820948
49883,0.994383188270017
34379,0.990307808163047
1310,0.985171720117979
46083,0.0128665867522905
13078,0.995216162429646
27948,0.987784661949839
34713,0.148623114276351
47866,0.379256950091888
39912,0.00312990020351972
34276,0.999402138149736
12109,0.0538562361057814
45905,0.00211994640972896
24394,0.995846177267683
46352,0.00155629654547854
41499,0.0954448818291371
4454,0.0317602094133892
49285,0.00386876528677893
22228,0.999824484878585
40189,0.19110793263331
23760,0.992166906701065
8674,0.00465455321919437
26843,0.00157465572554973
15926,0.981331871113761
30004,0.0212633274088251
49603,0.9501601082567
30977,0.742296509672239
26854,0.967342854551271
10616,0.000298904407918996
9837,0.9999323601579
14996,0.899741685604204
2643,0.99554867709773
38423,0.989617158911801
44247,0.848149791454281
36586,0.00412699400009871
11601,0.993794993183789
7252,0.996799592403331
44554,0.993756682897288
29665,0.000830295607650867
48201,0.00360644412893141
9284,0.000453856536122935
22587,0.107969288678633
43348,0.884329482576865
23162,0.0140737448601448
47669,0.996726712120146
7657,0.000968147752954152
41833,0.905035475028446
25454,0.00357792666522716
34375,0.00187100385115277
27729,0.988785528846793
19999,0.00512006555538938
3552,0.888726642900972
8876,0.987146314021791
18766,0.979593321695989
9039,0.750044596652432
41407,0.902588377895677
17804,0.000395718172374707
48725,0.00474829841581774
40896,0.0238396287609431
6328,9.94704082717879e-05
45427,0.996338071634649
11629,0.000710660594620224
6350,0.000602445429234026
24687,0.985328970101191
3490,0.146175535572452
7882,0.000814964683323467
4265,0.995858633208544
33709,0.347928940367797
36645,0.74724348347182
15207,0.482556789015669
2372,0.00408189123519296
44686,0.00412440250035261
25570,0.96898683526496
39777,0.919578691431392
10896,0.00440608671910874
17345,0.0847426691547401
1766,0.982491845949719
770,0.000253687841477773
4311,0.999949433779446
41975,0.999602779130299
33564,0.993780710518744
5424,0.000136436769159789
22149,0.997880867679139
5328,0.996717044553515
4127,0.00684061684987654
6736,0.996770201912937
5241,0.0732132495317004
2293,0.987954201965762
36768,0.935379269951676
35849,0.000739162634146033
4280,0.000308191712033201
31465,0.987066629984111
20374,0.99975268941732
19782,0.985203670123916
19789,0.000364583463374213
18828,0.0113379277377156
19287,0.00862756026233968
24361,0.000228635903193584
13794,0.305332585822188
32443,0.996168228066803
1332,0.00158972926475507
19537,0.000433167367506942
33278,0.898776940221811
7317,0.00186732149413135
42861,0.991475407265418
8241,0.05199492144588
33473,0.00273158406350337
23343,0.993570567384755
15125,0.00473325763708757
48886,0.938053342585089
24939,0.96638932421004
38421,0.0728335712079287
40146,0.986715783016851
8142,0.968663692243929
39263,0.036633604011694
43557,0.00888867074340997
8543,0.0663732054553766
5687,0.771791575195185
40678,0.000168921762052159
13365,6.03392128055796e-05
21975,0.00113515761826213
1769,0.974947000339697
40810,0.999606459288223
27603,0.000441074022181823
42306,0.987877406377571
37929,0.226463869328898
1883,0.939680702839533
7470,0.999588210177906
33215,0.000734984483059082
16030,0.741487820691623
30987,5.80580048079159e-05
21189,0.986073154007801
4722,0.998105225891974
6245,0.968399778599367
25536,0.999849420235429
9919,0.998407522743803
26468,0.944281852021929
31112,0.64493801663285
42912,0.0248205603123231
22181,0.000195545470873386
28784,0.959221184030843
43423,0.999793629704692
45577,0.000716541549667158
23204,0.563546342919647
8005,0.00142081175330253
21795,6.25885620603062e-05
24536,0.996643039817019
5036,0.00107329338796927
37015,0.324951467583957
35562,0.0917658832360251
10502,0.988441807286317
25505,0.0258729129410429
44557,0.96395041630534
17132,7.0110375290695e-05
49532,0.596041904466537
48897,0.982156274018359
16316,0.998688470395338
5182,0.640906901133459
2622,0.406513788999592
13976,0.820128335076612
7166,0.0137780137900269
30716,0.990910267888467
31338,0.107630986746252
18432,0.0251784286188002
49948,0.165108330394563
30699,0.974728916270839
2704,0.0445382091515412
1993,0.998497105669563
26150,0.0253573871313976
17885,0.0437798308884362
41202,0.962118594007614
14977,0.998259429064261
28546,0.00849271605165797
302,0.609574191733768
44163,0.0819084758586486
45238,9.54355232517001e-05
31891,0.98886677129384
17421,0.00172979499501137
19662,0.00129770661676167
28556,0.00633382167974253
35122,0.0068864546879198
34280,0.999752566698872
39479,0.304951731065556
9621,0.105545011972553
12810,0.441467136691907
695,0.00138223881707131
32283,0.998205359138355
15818,0.000268322229819096
48444,0.135111693199807
31241,0.98245470637725
10015,0.998824503769031
34822,0.999479020695303
20522,0.976312305238223
37638,0.987107413361957
18049,0.946042200637832
13380,0.984447875434423
35265,0.000291856856029946
35858,0.450622845165973
28069,0.00228190906612607
49926,0.00745257976149384
43963,0.0431669049228306
12242,0.810746697474694
6716,0.00514741222028987
19308,0.925425832085726
30847,0.000151114532006916
1192,0.877992164431914
2441,0.00111733147882521
44489,0.999297127378907
4699,0.134018825419017
49666,0.954276572084533
36102,0.000255870826564571
3543,0.0176795887339335
11694,0.997959082444848
39468,0.834549518409077
45912,0.0140773527379085
17912,0.998191343189011
46982,0.0115046443079588
17622,0.00271848734709578
20293,0.99386528408526
41256,0.025410117139328
49306,0.999162793180983
33644,0.895301178818654
6533,0.405752512084511
44638,0.991942988078402
7812,0.916217967776477
5705,0.995309161654432
99,0.000163978043068194
26827,0.00169909991738226
14692,0.955258416524801
18555,0.210270632623652
7856,0.810039795548541
45378,0.00164815245325964
22375,0.675256257399314
47776,0.840020123100618
24586,0.0635096475193186
27093,0.998753654912848
9132,0.0117323662049894
38662,0.999318822147788
44616,0.000995185862978011
25030,0.000244529141884588
43269,0.0159711311087479
44513,0.984273894914995
40115,0.999564296034578
6062,0.0260898398229722
26935,0.576905966530111
29742,0.00675950371150715
5435,0.000326821997694193
23244,0.120567134493343
14821,0.824348689648576
21369,0.000137746486028133
26199,0.000535447593926779
49405,0.999035770513802
30420,0.578979833230064
23802,0.000442722279045786
27096,0.992399761123643
48024,0.00424344470337513
4344,0.000146036560413643
34406,0.932238423682346
1743,0.00412377005182348
25792,0.941645867166496
12742,0.997380011331214
12594,0.925133836454394
39918,0.852082702237256
2031,0.0512101277185348
9603,0.00336098591457271
27000,0.000639602721731792
2891,0.00168607710802769
40797,0.995047295259218
40754,0.00681887870451059
33041,0.999679734221441
25694,0.957235088223741
23451,0.957249260466884
35173,0.000203089878583715
16327,0.0265872397568238
9830,0.999211293829096
16399,0.832648460324868
485,0.992074634758225
17289,0.993272649480681
19619,0.022222198769728
32733,0.000772926615362227
1279,0.994056248567076
37084,0.00544506900811936
26451,0.0293002763423755
30791,0.991050890859097
40437,0.703110826749825
20450,0.000131600008286611
28515,0.900081107342087
9699,0.998047071546948
38916,0.0222561115502277
170,0.00228949621695462
10365,0.943156324250845
31060,0.992867892240055
41744,0.988300928315268
5948,0.999808907846657
2630,0.000833947161204512
46131,0.0174069847505333
49746,0.768167770200634
31792,0.00183636221907626
4062,4.90424152421254e-05
11984,0.0833946735378812
17542,0.778412507683617
22703,0.999182991124359
11654,0.00426059116791465
48087,0.986226512744569
22874,0.269054178792482
9597,0.129128238301811
2881,0.960085311451063
27232,0.889844079661921
6123,0.931498126183648
29775,0.999509782708647
27545,0.609392013618036
4643,0.959632069265806
19629,0.0259334970748976
41874,0.997791596422094
48008,0.982667603650303
5557,0.996814030129145
23619,0.236596020845634
34369,0.895874736624042
37545,0.0566553941160621
36808,0.00303108827927216
27937,0.119858636100811
48561,0.0199624482292604
15227,0.99894784502534
11296,0.0157101884465164
3273,0.0196018311565588
31204,0.000798596233301765
27805,0.0108798543849658
16037,0.00303297110795407
10462,0.304528496159461
14953,0.992090391344257
21811,2.04396938171351e-05
49957,0.718263882579249
24074,0.0474496427887211
4887,0.168721607753519
28931,0.995976775890558
42649,0.000624585566131188
30039,0.00297378808135449
45096,0.00970261142067301
31876,0.00838743161859004
17577,0.860349121286352
8364,0.998374692725803
3213,0.00965690454343053
17241,0.0030148927218772
14682,0.945136131175113
32527,0.0137318001128719
6014,0.971489702885909
13410,0.00306443672183617
28475,0.967084191779599
41249,0.999509346774266
35438,0.934174041659596
46589,0.998453350134662
10998,0.996686606080015
5126,0.986060195521852
9482,0.639843215478563
7123,0.393171869047839
40711,0.808296940005715
14222,0.753502574356363
23333,0.282275749020432
17016,0.000521744675176065
25226,0.00435158221009068
42909,0.979969993390972
44797,0.978785281681573
10545,0.99255830405637
34926,0.885962772594581
7452,0.010517341272482
29563,0.995932806054839
49805,0.980910898999319
34922,0.991521711549637
22814,0.901980975304581
9640,0.999727604276855
9125,0.281198472470217
38127,0.00951475917582831
38341,0.870499393151998
8564,0.130617519837914
25894,0.88657452939567
8608,0.00309383606964063
6756,0.189755806802079
16252,0.989630008767761
45726,0.986339669280893
18666,0.00119166831961649
31620,0.995660176560359
16549,0.00102084455221179
803,0.00653948181601859
40743,0.468918887690974
8736,0.598583850104498
9197,0.00450570222911508
4188,0.00280203481602603
12285,0.96051948543798
7009,0.986636324886358
36917,0.0208752644950683
12248,0.0186900951073607
5495,5.65649139591009e-05
7229,0.668235933695352
11483,0.999794021672628
34136,0.993874129576541
21754,0.970178115719246
23978,0.000684770703468344
4190,0.944189356722263
26607,0.802278877162472
10101,0.00972231831865621
23891,0.881635158411475
1980,0.992077424958828
34407,0.00893225622454751
19536,0.139351426494494
41418,0.999188895101791
11320,0.000874277902178698
17732,0.000277059637446066
313,0.998259387696096
38416,0.996648642232861
20778,0.000229075648923259
48435,0.804140977325964
8205,0.981235949527737
38653,0.941395393862557
1842,0.999719425991879
264,0.000514682707368295
17938,0.994830643438363
35107,0.978081407301116
11255,0.804191699182467
28285,0.998744875700419
29695,0.000842580996339701
29137,0.999215157202223
8654,0.988776485899949
26865,0.98874005241107
35824,0.997116903439019
17582,0.908558640650697
28603,0.00335658677922966
42184,0.000988887501595184
17009,0.9972908060193
28991,0.000473960700131712
20445,0.0109830014851733
15102,0.000260852585044835
38690,0.00677692700008356
34909,0.997483895451825
395,0.649335592285202
40098,0.000158159557432024
42645,0.0695419576684439
24507,0.00715060286814357
12680,0.022067501745071
12135,0.0211270474907382
43093,0.0608312974074899
33890,0.433781263926836
21838,0.72642682596922
13217,0.00702380297447413
21848,0.999750566602413
20064,0.998409977258454
206,0.955129226065567
11760,0.99939185478612
34350,0.978051306126257
31510,0.000851289868402068
39817,0.982158057113044
45848,0.299184783082923
48920,0.000132830563712866
17226,0.00429752924576454
6675,0.586870001488284
15112,0.00243566806968922
13540,0.0243385089558383
30711,0.0138085921507285
31088,0.136579184563963
17672,0.945918549303936
3028,0.0165789786193756
11594,0.235976485621029
6400,0.000280529127226854
19013,0.00109656011811656
14456,0.00118397723280585
35547,0.99956406086615
42953,0.00102995533816686
37374,0.980692123711255
20177,0.996623850196137
16657,0.984869400587722
12616,0.964713359297121
1995,0.991071927872856
46128,0.00799275400009844
13306,0.999560604155413
21359,0.452703182018612
2879,0.00666267479051232
16172,0.0356261983125888
35920,0.00490733494098523
32261,0.0315027016490194
31482,0.997867043116398
23699,0.0246806457340099
2479,0.191866865004009
25162,0.821309241408625
18127,0.915178981730832
39055,0.999997309263694
35194,0.961661999279204
4903,0.997625620341404
132,0.990713104538888
25019,0.992174011205005
46165,0.984989785376362
43996,0.999036472398988
15232,0.99936274397774
47151,0.526085468722018
17355,0.995787753478894
44629,0.998779318073924
23530,0.992590949531195
36519,0.794990210308014
4910,0.999393228359717
36854,0.992786244638071
917,0.00674918313005964
23706,0.957079619642556
43730,6.52019793680723e-05
41951,2.07588883411297e-05
7611,0.985414243193953
40788,0.230089171988413
44027,0.978174954357597
46505,0.994095757401925
17201,0.968066342867559
4539,0.940744046045196
18475,0.000962593408050645
20825,0.00849559115537204
24046,0.97534492023981
5602,0.0998295359855777
31058,0.000437098944838974
20630,0.996200594340458
38166,0.919004145279419
46564,0.000612370400837483
9440,0.966725577461509
43062,0.998917777587231
19432,0.858229039342454
13797,0.992847159054997
19392,0.00303684274700325
6609,0.999017651900532
2363,0.343029541471448
26431,0.3159874710836
15743,0.999746517138909
33678,0.499242206748914
14326,0.00591092747867376
21973,0.999730476549682
49326,0.00145438833750992
543,0.995692930079906
29200,0.00205186359410162
6597,0.971931798450628
20785,0.999984338546045
20990,0.999244837880676
11630,0.000156066233572627
48825,0.954529159515485
30277,0.624675439663513
7265,0.0881481703371187
42608,0.951116144193367
23134,0.970184791925587
26798,0.801237977542645
25633,0.158425711470946
46768,0.227995672348009
6278,0.922368558533374
13681,0.0403478359411702
12148,0.960249814535975
25236,0.0104974295919311
2530,0.00480749646449715
37622,0.0013059622583452
25099,0.00613300512053734
37849,0.0205798499781703
46301,0.999873060952805
20731,0.999753628666386
318,0.499424430555803
10456,0.073388340641192
7816,0.986445914352192
37396,0.00179001912968478
2335,0.789719160830039
21595,0.555142186957247
27977,0.00160991351426302
32697,0.911220975142789
14670,0.00499141529309415
42463,0.983547492214888
6124,0.9922206291272
9294,9.59714673725638e-05
12433,0.0100357721960383
12200,0.072047129691642
11101,0.922886797888033
13515,0.997859229249135
39246,0.0170430856971184
27436,0.982054125694844
12093,0.996898250587668
38503,0.998986967267553
30502,0.0312735140409157
47586,0.00070350138479271
2929,0.980352826998219
22551,0.00268933554364046
2945,0.999500042109056
21408,0.107596162513348
49941,0.85122908540002
24325,0.000256423645580341
18076,0.987788898537545
2447,0.99000123427429
25956,0.997004002936676
2866,0.86067923648402
48069,0.999611859836263
40708,0.239376541623666
3333,0.0103162053798082
24376,0.160756334893504
49512,0.995922638572439
9351,0.629893812915254
11362,0.0011661280874237
12068,0.0002569916701529
10645,0.208943363294351
26428,0.98654591464056
20662,0.00352754939776628
47381,0.992249670302533
33705,0.964266469602457
41618,0.00201555515956682
26750,0.816406807752149
30777,0.0438816847134632
46164,0.998955067518646
30000,0.961334241797887
33667,0.98960741217648
32542,0.999393869102651
28318,0.639457889555472
12855,0.00338567433514272
17367,0.623593428142767
46735,0.992234088391624
35334,0.00193349592057832
15873,0.906619070767136
5751,0.999078450631755
4476,0.0690544422189452
6518,0.997747800983877
47582,0.142534707086855
49484,0.989082426230699
21837,0.096006323625068
46248,0.999587808572603
1388,0.00062210480773912
22025,0.000308770571474511
12935,0.0382302163219089
37549,0.999716030382394
293,0.351960776187371
5133,0.972609059965103
5739,0.999697826150227
2518,8.83325166172204e-05
17890,0.000870128508566269
11938,0.998714583975273
4034,0.0112596247824654
1360,0.00768060372569374
4756,0.99356129764067
1484,0.972138867023416
30351,0.280027044382161
7383,0.0361134650863531
18876,0.00393074668303356
16623,0.0851103643695575
23494,0.983068507439498
34810,0.996100579158828
9049,0.0279618841843006
12917,0.998415930363968
2815,0.998481534272076
14472,0.0103734990328981
34480,0.936166138327869
43167,0.000675736562106619
20579,0.0469681259894134
28074,0.994384064864403
13243,0.971139013997385
3481,0.998887943613329
40110,0.000116199208499084
17325,0.0485110787011897
38295,0.630949855874521
12126,0.357497214048239
45505,0.00581762254315716
13881,0.917371195782759
30922,0.998665514387142
8167,0.0501806921120901
7901,0.924734289153793
583,0.958459843344069
22695,0.996852767281175
43692,0.00967102420415715
28240,0.00056553971487956
41701,0.00986232984102182
27322,0.021674264801688
41600,0.0336594848031299
31754,0.975953121875203
9134,0.985186156494785
31011,0.00629658399994005
24174,0.0036927870606449
38912,0.380461078910333
25200,0.988453894860735
11026,0.00456483208332433
36672,0.959951725929469
35059,0.98645064509641
30038,0.417773103027512
17867,0.421880417164423
29093,0.978022030326452
17020,0.00170082355142566
16059,0.00758718348966683
21243,0.925897461030482
17576,0.0181178930755776
9589,0.473943975899223
33210,0.0563864652133635
11506,0.185312434779643
18197,0.00107867399290644
36159,0.997500042298966
17426,0.00443115489270883
15937,0.00663419163556184
11711,0.572361321314853
2977,0.984861164291468
32506,0.511030667705384
14476,0.000877657396495934
43366,0.999241336681275
1127,0.999464851948701
35863,0.000233088311522755
30790,0.513030441889013
38901,0.999167501625629
41702,0.998492550879431
25518,0.00493121562154528
32398,0.011426944802832
28945,0.990262504514234
12434,0.042244296580483
38354,0.999656889575768
45828,0.0280762111705879
36122,0.179105183628651
47486,0.16475868844386
34840,0.00656214841825918
30952,0.948442629003818
14022,0.00733484431741429
34091,0.00368875281515218
7201,0.997873864243094
753,0.930493089043349
35248,0.991261318676917
40836,0.996132689154401
41923,0.126619240203827
30088,0.922187467913747
42320,0.157285549378986
49308,0.991792351602386
25367,0.990545974390156
17985,0.788118836619563
24913,0.0445417401851886
16788,0.629520813491723
47205,0.00103815513961038
19076,0.994992144282042
255,0.000541773938994296
49939,0.998961398143341
46280,0.964630065186662
15959,0.845976596395999
28655,0.999581945541633
17452,0.999052734000928
38488,0.000403761316116945
46152,0.000110635230549717
46431,0.99975820230996
38910,0.000382376949279277
11896,0.00196689413339027
11416,0.989722568742624
26088,0.0252783815356427
28562,0.00670095444280308
33770,0.0700372616613119
23467,0.148982880940867
23118,0.998915907542963
35830,0.00241499611060217
27123,0.988754093888027
5078,0.00206467708401343
23550,0.421131770280281
6837,0.998090953292208
48446,0.999139846932532
26212,0.57713432070803
3442,0.00139079035421566
18965,0.00168654921570652
25294,0.00083570404598172
5583,0.0257452816053375
4414,0.998484327636681
25958,0.94380648477298
3530,0.00976994187813833
31546,0.24611904382261
9216,0.991686190676172
42381,0.00562270450191133
2726,0.0231127246158163
41254,0.752003740257122
43514,0.000319564883638913
9697,0.973235947442103
14200,0.99904055775826
14846,0.0598268609472514
45608,7.99151559416026e-05
26502,0.980951461152747
8977,0.99983315611023
16609,0.00248671648239443
10424,0.000525339132326843
46278,0.881978686521299
49930,0.00281655976077413
29100,0.000831479788988832
1655,0.997791752044959
20135,0.643836634489937
36210,0.20763959987037
45290,0.0327896823093633
32909,0.00337045497132242
18117,0.00249922228736317
49410,0.998594766946315
16119,0.953946162102154
11217,0.999710825771211
28478,0.999157443431308
21828,0.985221470326082
30755,5.99498955395996e-05
19582,0.00167125221430951
19199,0.0117890077070103
22986,0.94801972986985
33364,0.937943714517112
12480,0.00464917723505002
807,7.7179920629608e-05
39903,0.999404154209218
7444,0.902228071652934
49537,0.997138576738723
46524,0.993547927755321
25117,0.150390246830555
21201,0.0318065853988158
28170,0.0246226338251048
8945,0.990947490348733
17120,0.999960004296151
26758,0.00024407137269679
39404,0.394444055546027
22768,0.994437144682093
47042,0.0592265536608985
38830,0.259990512134143
12003,0.999773089109864
23253,0.0210463712794209
5100,0.00039791003880349
34607,0.165675552895326
14125,0.000836587893748295
46532,0.992229012925118
34812,0.695419021112358
46027,0.991793319706101
31511,0.00398895890422234
40381,0.000122699457368394
38988,0.0115104943506973
24717,0.0117196038544578
33839,0.954444207896153
27428,0.869541142677069
21227,0.991125347682133
21744,0.987231721833494
15314,0.00626505494216199
44662,0.989216063411055
13109,0.964942829011302
7392,0.00136723962780139
16875,0.996851464873725
4405,0.000332275155016865
24863,0.219129652122581
3217,0.010710422917689
46842,0.0134730950774466
37380,0.667380032550223
16473,0.998143806737192
22418,0.00706382611538363
22897,0.999478459116851
40950,0.96767344855168
43208,0.00553874805350619
32162,0.999929486986317
43462,0.00106556443482473
29209,0.00110065131130236
47806,0.763493354991233
44004,0.282181018084719
39946,0.00185621542854455
31746,0.790975346081685
43476,0.009128882769034
30447,0.998761680649352
44265,0.0537335976524945
10715,0.0518632511090433
43252,0.0154717547443881
45405,0.947555232715712
10035,0.999583489270756
36110,0.000311983665802785
5377,0.996208187758612
21415,0.0515742856972545
42153,0.0508355490614859
6709,0.993555650111979
6026,0.997816491239374
28705,0.443648620891029
30132,0.976480901652727
5189,0.999452826341444
10255,0.998605790642962
34241,0.999194604011264
42394,0.995271589066073
44490,0.00511209562698654
49588,0.437305492015675
423,0.228733442843328
14104,0.0908959765922023
26303,0.993510175785221
7324,0.973657746443456
21084,0.00947353894811248
38941,0.844673230387094
25372,0.969478917968453
2373,0.986875441151053
5735,0.999446289638997
24165,0.766709994328887
48578,0.934167471677737
32463,0.995399144265191
17536,0.00282041100342073
32619,0.196327210999992
296,9.66912997725043e-05
26395,0.995651193790951
14248,0.0234913029750116
39335,0.000181508279184097
34673,0.433674419751703
15322,0.00133347213597799
41708,0.0711267881052608
48153,0.930070918248792
28691,0.000776434766078238
15316,0.027963792656681
13550,0.991002501471513
14319,0.996083715112986
42272,0.00478871836718362
43773,0.999026542710823
23665,0.00104141625144192
19091,0.00626984639633497
2209,0.373681365865552
9806,0.00416721299713022
10941,0.0882029228980081
29081,0.000402515029675439
21736,0.00677248464749438
23050,0.930776317387478
48413,0.913086688495844
3172,0.0111109809633977
19822,0.273738675546334
32098,0.996801282848346
28097,0.949754656458423
882,0.963746788803078
32021,0.940931990054312
22274,0.800112081940948
45203,0.99382707889738
47538,0.886817527858263
11726,0.871323505170653
45518,0.00100538797435507
46000,0.999018764644295
30174,0.887969695976555
12659,0.943329030680995
25729,0.999863252380335
30147,0.940497062552564
14007,0.00614203099502888
15969,0.995694564559654
15242,0.00103085785918875
6430,0.0123275745710222
24171,0.00719715516779102
15524,0.392303863805904
42468,0.739933937144243
7583,0.997250584755196
7332,0.000966781841982163
26765,0.910032116087326
28510,0.99597046103728
286,0.0189852324284018
